Nome,Categoria,Duracao,Imagem
Resumão Diário,Podcast,5.31,https://s2.glbimg.com/iOd3GcaepeTkqqavq_5l4l1pIuk=/220x220/smart/https://s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/audiopub-podcasts/bs/2021/D/M/DITAjLSGmAJYUa43JPJg/capa-podcasta-resumao-3000x3000px.png
Braincast,Podcast,84.05,https://s2.glbimg.com/r4CXeavkbbD77BoKNXrGBIKxnK8=/220x220/smart/https://s3.glbimg.com/v1/AUTH_4865549807064027bc4432764cbd393c/audiopub-podcasts/bs/2022/2/k/i3iv3WS0mBXnHi3d5EXg/braincast-avatar-v2.png
HUB GloboNews,Podcast,25.33,https://s2.glbimg.com/KScsClnpWcspxbCAEAPRsLxL4xY=/220x220/smart/https://s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/audiopub-podcasts/bs/2020/C/t/0NcAFVT4WBUrDqeG8g5A/hub-globonews.jpg
Resumão GE,Podcast,6.57,https://s2.glbimg.com/fYaJoPs7v7G7mpPrpaz4k27Y78I=/220x220/smart/https://s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/audiopub-podcasts/bs/2021/E/K/GAg1oWSsWQXaAuVgKalw/resumaogecard.jpg
Rock in Rio 2022,Musica,120.00,https://s2.glbimg.com/eEfOlQ1NqZ85JNzBUYkMlCmYUF4=/362x536/https://s2.glbimg.com/i_xKOd9JI7hTZ82cl-LxTvrS3iM=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/g/y/dBrK5nRmWffP3xUAENzA/2022-63-rock-in-rio-poster.jpg
Lollapalooza Brasil 2022,Musica,87.15,https://s2.glbimg.com/hSl1OKEX1ok2kbaiN803Ybi84Vo=/362x536/https://s2.glbimg.com/AFNbjJXGpItIegw83NxP3689QsA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/1/y/s5UyQhTe61dQMchlzC5w/2022-2755-lollapalooza-poster.jpg
Lulu Live,Musica,119.30,https://s2.glbimg.com/VP_2Er11EVQmYdd9_C5s4TKE3Ns=/362x536/https://s2.glbimg.com/BmBl8-so6ZpwiqfFIzHuWUu84Mo=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/E/w/sD2ve2T86pGrDceGiuWQ/2021-2326-lulu-live-poster.jpg
Pitty – Matriz Ao Vivo,Musica,93.54,https://s2.glbimg.com/NFdg4Gnr4LNvNAeBJPoEdF9ddOc=/362x536/https://s2.glbimg.com/_iC_SJNFjRhso0l7G3Sa2mRBTGM=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/B/m/umdoCGSXuvk4ApDVflvQ/2021-pitty-matriz-ao-vivo-poster.jpg
Carnaval Globeleza,Musica,61.53,https://s2.glbimg.com/xzrNzpLjAaQ5ddBmXDWYYG05-4I=/362x536/https://s2.glbimg.com/x6P7sCzh9HGfeJFOyHZBRDpQg8k=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/4/h/eUJLBCToaiL8ETKQFpjQ/2022-2790-carnaval-globeleza-poster.jpg
Adele One Night Only,Musica,88.01,https://s2.glbimg.com/_2KXQWZ1jzg_FkXG_wAV7tx1P5w=/362x536/https://s2.glbimg.com/LxNswZktKGzgsEpToL7M9bg5ws4=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/B/R/tbVEE1QRejQeUEG7nRGQ/2021-2480-adele-one-night-only-poster.jpg
Legends Of Rock And Roll,Musica,58.39,https://s2.glbimg.com/tBzWg5n2vXqigDBxs1MZbN6dsxc=/362x536/https://s2.glbimg.com/JxOcLNv75eI82YL-6aK0OmtkpGA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2023/6/0/31Tcl8SwedvnE18NBhYQ/2023-77-legends-of-rock-and-roll-poster.jpg
A Saga Crepúsculo: Eclipse,Filmes,123.95,https://s2.glbimg.com/57OddGaeEmryVddQeRiZwxgV6e4=/362x536/https://s2.glbimg.com/di0t1Xd1qq5YDF9Sb6tlSrkW7oQ=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/J/s/VRUP1wQ9ukuA14FGBlow/2021-2395-crepusculo-eclipese-poster.jpg
A Saga Crepúsculo: Amanhecer - Parte 2,Filmes,115.39,https://s2.glbimg.com/QguF2f-AhfdJ_n-dWkiFQH7VqlM=/362x536/https://s2.glbimg.com/hhbKcSKdYBDwYbID9eVHPEsDqVY=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/X/Y/vBGTrNSACjMMIE3uQQ0Q/2021-2446-a-saga-crepusculo-amanhecer-parte-2-poster-globoplay.jpg
A Saga Crepúsculo: Amanhecer - Parte 1,Filmes,116.97,https://s2.glbimg.com/XSf9Ak49UP65rmnCn12_is2eTOo=/362x536/https://s2.glbimg.com/RNXlp59ji6N-9pYfJlLhvLoyse0=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/f/6/qA5FAlReWfKaz1DDdKGg/2021-2394-crepusculo-amanhecer-parte-1-poster.jpg
A Saga Crepúsculo: Lua Nova,Filmes,130.66,https://s2.glbimg.com/6ZTFONZjGUsT47lvwYwvg3Cvfog=/362x536/https://s2.glbimg.com/-ulzGSgdtibEbOlcnx7YFx9wLHk=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/V/g/DGF5wrTHC3qhMgbWqwgQ/2021-2392-lua-nova-poster.jpg
Transformers: O Último Cavaleiro,Filmes,148.77,https://s2.glbimg.com/WlV0-unZBYXqNwgdVOufUVblpgM=/362x536/https://s2.glbimg.com/q4A_FgJnp9Ab85X3kzEje2-e7A8=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/P/Y/EcqUEuQoCQKLhjyFwf2g/2022-3154-transformers-o-ultimo-cavaleiro-poster.jpg
Minha Mãe É Uma Peça 2,Filmes,88.65,https://s2.glbimg.com/2yDjqTra9WsruK44ZZkyUIOcQJI=/362x536/https://s2.glbimg.com/xmj9eq1uWFwxqPYCw-TXETcg0Z4=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/3/s/8UYv2mTNyEXvsFYa5eWA/2018-091-media-kit-minha-mae-e-uma-peca-2-poster.jpg
Através do Fogo,Filmes,114.93,https://s2.glbimg.com/2ye_nlbXYS0F2EOyEarlD-XYVu8=/362x536/https://s2.glbimg.com/pyV1UezM7n3RTo58SUAP3f0Ak1U=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/w/m/MJcAyiRzmngyl9oU0C8Q/3776984-poster.jpg
Gonzaga - De Pai Pra Filho,Filmes,130.67,https://s2.glbimg.com/PunojcMuoDwzH63_A6A2i-Jzxu0=/362x536/https://s2.glbimg.com/t21MnWt1E90ebX0h9QpjN6sL71M=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/u/B/SQZ2KNQaC0yognV5bhoA/2018-072-media-kit-filmes-nacionais-gonzaga-filme-poster-hd.jpg
Eu Os Declaro Marido E... Larry!,Filmes,110.81,https://s2.glbimg.com/QKD6-c_lV7emfswsyw9Ix8j-w9M=/362x536/https://s2.glbimg.com/cPLi4rjKawCGsTwc6yxuSelVaH0=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/y/u/6wFwXURHSn0h49Qp0vqg/1563793-poster.jpg
Lacuna,Filmes,91.36,https://s2.glbimg.com/et5s7dsaHZ2wWHmNgXJ-NY4OebA=/362x536/https://s2.glbimg.com/Q23fFqMzrta_mmg4dCkR96VYIMA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/P/j/IL9T3CQPuUJ9279IgPyA/2021-2265-lacuna-poster.jpg
O Presidente Improvável,Filmes,101.23,https://s2.glbimg.com/J5PuK9VdzXtDTgn2NGHYdXjZRZQ=/362x536/https://s2.glbimg.com/z1L7iJeWZD7-UUobX67GvrMko0c=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/r/T/e1UOB5QmeY1EVvapVCHg/2022-2804-o-presidente-improvavel-poster.jpg
Entre Lençóis,Filmes,88.01,https://s2.glbimg.com/D3XkM2iFkshOxlXLFuEixKIWz2k=/362x536/https://s2.glbimg.com/JNNJwaWVKrx-NcC9kvMxS0qfykw=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/L/r/oo9q8qS9GNvE4NReuw8w/entre-lencois-poster-hd.jpg
O Livro da Selva: Festa na Floresta,Filmes,60.22,https://s2.glbimg.com/B0rm0j-tSPcorwFw5AzZhDSJpCI=/362x536/https://s2.glbimg.com/OIJZjBgLjfXKUjpiyG7olw5Twn8=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/D/u/AfO56kR8ui9QDUbOhJ7w/2020-1131-o-livro-da-selva-poster.jpg
Autismo - Um Ano Na Vida De Uma Família,Filmes,55.30,https://s2.glbimg.com/ij6i3zZR4JIcCcc6kdgvhze9l-g=/362x536/https://s2.glbimg.com/KsMyympMM1RrL-L4QwLAmoGTiXo=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/b/X/h6LPcxSUihiDEv4QaZtg/2020-1010-autismo-poster.jpg
Segunda-Feira,Filmes,114.61,https://s2.glbimg.com/QudZ3FT7i_qagOg5Ioic7Wi07uE=/362x536/https://s2.glbimg.com/9j1xoqPW2kYQtoKuO3nRDwWn9No=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/H/6/pX0MEmTCONkp2eTWaQ7A/7514758-poster.jpg
Natal Fora De Casa,Filmes,83.13,https://s2.glbimg.com/djZvxIk8oh72rz8bJ4VgflQJoro=/362x536/https://s2.glbimg.com/8fccww4VyFtEMPjyq3OjGc6ukGo=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/m/H/Xxufz0TlSbPpBTGir5LQ/2020-natal-fora-de-casa-poster.jpg
The Blackboard,Filmes,37.18,https://s2.glbimg.com/iJvHztSy1lfB7Lfsd_cv9hysyPM=/362x536/https://s2.glbimg.com/AP_slcCqFaB1yffr1udxvhyZ_Ck=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/e/A/X0C6JhS5C18MXMjbBBXA/2021-the-blackboard-poster.jpg
Running For Good,Filmes,74.21,https://s2.glbimg.com/3-6DUMRmffwtEJaQrcpk6HOrUK8=/362x536/https://s2.glbimg.com/253wEc5HI2fXgbPD5yj4TjxV37Q=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/7/T/v1WOBBSAK0GV34ZFKFbQ/2022-59-running-for-good-poster.jpg
O Estranho Mundo De Zé Do Caixão,Filmes,80.76,https://s2.glbimg.com/_Nk2gNEs0fr_VuaTAz9N_IMzyII=/362x536/https://s2.glbimg.com/9Jv1EbzTMBpgA_cDdado9tgD0pY=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/5/N/Ex0ULaR7C17P8AXhAnTA/2022-52-o-estranho-mundo-do-ze-do-caixao-poster.jpg
Berenice Procura,Filmes,89.84,https://s2.glbimg.com/frDESdn_CWvUBih2AKOP4Jv1hJw=/362x536/https://s2.glbimg.com/GwPlEA_SLXijsJLu2FclL-r2ftc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/C/H/VfABH6TB6fW0sdIKytpg/2021-berenice-procura-poster.jpg
Venom,Filmes,87.42,https://s2.glbimg.com/mXlxSuu82rX3eV9dNTbdmSFK054=/362x536/https://s2.glbimg.com/qYiOKuvMH9RI3W1ysIoOVf4tvNg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/c/0/GEvNrlR4SO7JOKuGS3lQ/2022-3132-venom-poster-min.jpg
A Dama do Lotação,Filmes,96.07,https://s2.glbimg.com/SQqfMHaNVp6X-SEtk-MX7WgSgHc=/362x536/https://s2.glbimg.com/Q9TGMghFqS8P6vwFduOyk_-cPEI=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/2/d/UH5szzQe6K5VL6s7IMlQ/2022-68-a-dama-do-lotacao-poster-limpo-peso-correto-.jpg
Uma Noite em Bangkok,Filmes,105.01,https://s2.glbimg.com/Faqo6ekZBETk5H_8gxkAIZefBKc=/362x536/https://s2.glbimg.com/y-FCZEzExnBvhaOKFNwH67gqN1g=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/E/H/doRh6LRY2fDO6LvDm9Mw/8510557-poster.jpg
Tudo Acaba Em Festa,Filmes,84.09,https://s2.glbimg.com/liykXtHf4KyXyGf4ScsP321xDYQ=/362x536/https://s2.glbimg.com/0K4TwQZON5wHi2hLHRtNayKYD8U=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/F/M/xPwUs9TuW0lT4WVAsYbQ/2020-927-tudo-acaba-em-festa-poster.jpg
O Último Assalto,Filmes,92.11,https://s2.glbimg.com/ChRe8kNJG9_3nm9pwhxT86ah_z4=/362x536/https://s2.glbimg.com/eoDU7AKnRKrneV58b8xbumxMIKQ=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/p/Y/0oKcO4TvC0BbyibA8OfQ/1657927-poster.jpg
Hermanoteu na Terra de Godah,Filmes,84.28,https://s2.glbimg.com/IbGE__imXzoLi__EuhKBIIM0-5Q=/362x536/https://s2.glbimg.com/7F_gNWi5WftmbtmvoVvEjPvp3fg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2023/B/V/RHJowZStWaxLRdA2cOQA/6704873-poster.jpg
Velozes & Furiosos 7,Filmes,131.27,https://s2.glbimg.com/2-rAXQl2t2hwvCAVqGvCSwca4jY=/362x536/https://s2.glbimg.com/tXv4nU1DlG5SyZhFwi0rYoDUd-k=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/h/k/fuHkArRsO4DtdSLK5iLQ/1355028-poster.jpg
Ansiedade e Depressão: Os Impactos na Sociedade,Filmes,77.06,https://s2.glbimg.com/NeK4EbONC2W0jgLf5FcnsvSxpqc=/362x536/https://s2.glbimg.com/TmlsXQUMPoGNQwY398Kx_rxRg-E=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/P/Z/1XBR9uR66WnmEDYndaLQ/2022-67-ansiedade-e-depressao-os-impactos-na-sociedade-poster-1-.jpg
Winchester 73 (1967),Filmes,96.74,https://s2.glbimg.com/Bg0_smq1TrV1Btt63-JAnGKx_xg=/362x536/https://s2.glbimg.com/qo9E3f2hjHou0w67q90wZCzlhfc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/x/4/GjhfCvRHq0KFhRQpi5Bg/5291803-poster.jpg
Um Bebê no Natal dos Liddle,Filmes,87.94,https://s2.glbimg.com/ghQH50mrElktRe9HNEKVM-lrjmc=/362x536/https://s2.glbimg.com/wpJCuIouBMOCLxbDcT_2akKebcg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/n/p/UZAQFtTl6cKzs0YMsqJw/8509963-poster.jpg
O Lobo,Filmes,97.25,https://s2.glbimg.com/t4C0L9mD2QHP2d6f8rGJw6RVmN4=/362x536/https://s2.glbimg.com/ZFlipFP3qKwN8XC0IZU5XKCioWc=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/n/c/nkFf0qT9O1y23GXHMeBQ/8423364-poster.jpg
Dakota,Filmes,94.29,https://s2.glbimg.com/lxrqylNCX8RdWzHVP8Avfek81WU=/362x536/https://s2.glbimg.com/cHq_WeTY23GrLmMzkgXXOz1Tv20=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/B/A/3WbcdMQbaARjsw5DiJFQ/8423392-poster.jpg
Brincando com o Natal,Filmes,87.76,https://s2.glbimg.com/fH2bUEqSwkpMm6onRPu_5WaXcdY=/362x536/https://s2.glbimg.com/7sIBnTihGeToFl6wt4UmjMNU_4I=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/N/q/A9P9HcRLCyfhr3vH5TWg/8510339-poster.jpg
LEVA,Filmes,54.66,https://s2.glbimg.com/Y7NXSRV2m9oVbxqNFVL14LRAX_A=/362x536/https://s2.glbimg.com/qFPiDoQdTQ6m7m5ttJPVigHv2xU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2023/b/C/1awBl6QiuZau5NUaOryA/2023-77-leva-poster.jpg
Acrimônia - Ela Quer Vingança,Filmes,116.07,https://s2.glbimg.com/71_iSKfnff3F3-jkaN22Kc6fMN4=/362x536/https://s2.glbimg.com/-SS7g0tJ-KR4h0yj74xdqOLBR-Q=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/G/E/1tqN5LSQq07qnfhtovMQ/6312714-poster.jpg
"Rio, 40 Graus",Filmes,91.20,https://s2.glbimg.com/j03c4vTbA_znrNMrl4brPnUGsWs=/362x536/https://s2.glbimg.com/9Zd5kGMK5O-pX_o8Bm4cSKVNhdo=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/Q/7/BKQKUuSayAjPOkVoOOQQ/2021-1733-rio-40-graus-poster.jpg
As Tartarugas Ninja: Fora Das Sombras,Filmes,108.40,https://s2.glbimg.com/WUkDvD6Rorz7KD6iaFFnyLguxkY=/362x536/https://s2.glbimg.com/wq-YGKMWRl0wul0bvdbbXbyXOoQ=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/M/M/9mVKGoTYKyBp63CQDSPw/2022-2772-as-tartarugas-ninja-fora-das-sombras-poster.jpg
Spirit: O Indomável,Filmes,83.92,https://s2.glbimg.com/ouqMT1CiGAMxqYoRATHBW5lM5ok=/362x536/https://s2.glbimg.com/z1-vCufZNln4QGu9oqjkUI-eOlg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/C/f/MAOeFsR3WjsW2rCGGLBg/6504568-poster.jpg
Hoje Eu Quero Voltar Sozinho,Filmes,93.68,https://s2.glbimg.com/8EfgyqQgfk0hahM2BUrRSAH1eIQ=/362x536/https://s2.glbimg.com/GqXLCyEjVo6d_cSYfpd5MYArynU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/m/X/tjXvclRA6sj6iMQAtlog/1178137-poster.jpg
Casamento De Verdade,Filmes,94.50,https://s2.glbimg.com/931e6FMmSYg9MQ7AiOS_r2Lo09o=/362x536/https://s2.glbimg.com/UE6_Ty4_wkxqVH5AELO9Hj00L8Q=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/7/h/0yAwZgRjAbpfbwgVkzFA/1485811-poster.jpg
Roubo Nas Alturas,Filmes,100.94,https://s2.glbimg.com/q54BoQKpWogTSGP-L0gLqEiWhY0=/362x536/https://s2.glbimg.com/DIz2SMSd6vw5EgwgQnqITqLFiZE=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/9/W/PHAY3ORAuSeK17ngAPXQ/2019-media-kit-filmes-roubo-nas-alturas-poster.jpg
"O Poderoso Chefão de Mario Puzo, Coda: A Morte de Michael Corleone",Filmes,148.06,https://s2.glbimg.com/mUnBHEhM12QUcKSBorUdVAy_eFU=/362x536/https://s2.glbimg.com/d2n9BlaM2DJ8Gjje8MiwpgUXXuw=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/L/W/Hprz6vTHiOptJjbm4Whw/6372749-poster.jpg
Ataque Do Tubarão De 2 Cabeças,Filmes,87.94,https://s2.glbimg.com/a_1GQp--XFV7kH1M1ovn7pzOp7s=/362x536/https://s2.glbimg.com/fnIWKS1x1UtPdJ3tbXgNN6Eq6UY=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2019/b/N/5wox5BSZOhOnEUy6NrGA/2019-577-filmes-dexterity-at-do-tubarao-de-2-cabec-oas-poster.jpg
Corrida Mortal 3,Filmes,104.08,https://s2.glbimg.com/SQ2vHoU8GvJQhsnuPzNX_b3Sf4c=/362x536/https://s2.glbimg.com/g8ReP5sh7Amq8YAg4sa5VH6TiO0=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/r/l/boubJTTc6UIuW8nhTi8w/1571722-poster.jpg
Belfast,Filmes,95.97,https://s2.glbimg.com/6HY8wGLFiy7f19dwx7NVkt_eFvQ=/362x536/https://s2.glbimg.com/jRMk0o65PHfelTjmbnulhUMDK7k=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/A/b/r7c5SEQZKYLZDoR6KZbw/8446173-poster.jpg
Doula,Filmes,103.54,https://s2.glbimg.com/fQx9HY5Luf3uyi9ArJvRkuvi7CY=/362x536/https://s2.glbimg.com/hCW_xZWE9IekxsTe-NRAA1EBCpg=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/B/a/suOf1EQ5m9eUQ7wMQ8hA/8423381-poster.jpg
Super Urso - Um Resgate na Cidade Grande,Filmes,81.76,https://s2.glbimg.com/gagf38mFFh3gIiGyQx84ZkUslMM=/362x536/https://s2.glbimg.com/Gw7jn8HoQ2BItL3EQ_lyhHw9sNA=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/U/U/gmnvedQ36eEEsYeGVxbA/6312682-poster.jpg
Fragmentado,Filmes,114.75,https://s2.glbimg.com/y5j806ygckBB9yLexTQqnQGmy9U=/362x536/https://s2.glbimg.com/rFwv7q2B7piduCgvXnKRXIRc-Po=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/2/m/ABtHRvR5WmBIGwH3GOBA/2022-3102-fragmentado-poster.jpg
A Duquesa,Filmes,105.33,https://s2.glbimg.com/VQAnQeXhhGcIk_MQ5WRosPI4Kk8=/362x536/https://s2.glbimg.com/2_G-XeO7tJWXgPXD63sgGjbHXSE=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/7/0/cKZjBmQRAUi4AuwAVmVg/2206301-poster.jpg
Um Amável Pão-Duro,Filmes,85.97,https://s2.glbimg.com/OI2Q8xaFaB6T9-c1CyWnwBiDm60=/362x536/https://s2.glbimg.com/2RWDDBiToAT0oAuozHcK3BEEvkE=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2020/z/Y/28JIoPSfC26PTfiezqLg/2019-677-filmes-california-um-amavel-pao-duro-poster.jpg
Códigos Ocultos,Filmes,103.40,https://s2.glbimg.com/MfQHlc6GakwqIR2vSA_qNw9nqhU=/362x536/https://s2.glbimg.com/ImqB0NC0GzUJeRb4q2WcYwhhycs=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2023/q/E/wuRM0gS5O72wWJXDUvQg/6937358-poster.jpg
Sem Fim,Filmes,103.66,https://s2.glbimg.com/t5BjmLUEk7P3Wr-vJQJfMyRC5qI=/362x536/https://s2.glbimg.com/FoSI_iX2B8i6DDExHwaE2bhfUSU=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/k/e/BB20DzRmyB3htVQxDByA/6269613-poster.jpg
A Dupla Vida De Véronique,Filmes,93.43,https://s2.glbimg.com/BCke-Ua-yWspsNwkPkIYHvKyLXk=/362x536/https://s2.glbimg.com/CTPG_TPlb1Gpj193whbz8UFDWuo=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2022/L/w/NmgKf2R6qTLJwKveWdEw/6269626-poster.jpg
A Entidade 2,Filmes,92.90,https://s2.glbimg.com/seuDLFLtKr_yy_Q0K4bQPwnK4_g=/362x536/https://s2.glbimg.com/WRGV3a8WJGuPDax9ecWhRlDl05g=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/e/p/EyFY68SQ2P6vx0IzAI9A/1408564-poster.jpg
Flashdance,Filmes,92.26,https://s2.glbimg.com/Evh6tDV0e0XcFVOwg8amZPF2SAU=/362x536/https://s2.glbimg.com/bxaClOq9cVGTig8bzSCaqTid4No=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/o/A/xByScdRF2LwhHidImiRQ/5117976-poster.jpg
O Concurso,Filmes,85.01,https://s2.glbimg.com/seuDLFLtKr_yy_Q0K4bQPwnK4_g=/362x536/https://s2.glbimg.com/WRGV3a8WJGuPDax9ecWhRlDl05g=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/e/p/EyFY68SQ2P6vx0IzAI9A/1408564-poster.jpg
A Vida Invisível,Filmes,137.25,https://s2.glbimg.com/qMXmahOVYRNWBFZmBbzzpt5AYVw=/362x536/https://s2.glbimg.com/LlDIYvKyLQrTj0ApXHZqJZkNTIo=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/T/B/GAN1xXS4Ovd7vrFbhEqw/2021-a-vida-invisivel-poster.jpg
O Que Resta,Filmes,95.49,https://s2.glbimg.com/EcYeHldyNBrgCWzGRdYno7FmBEg=/362x536/https://s2.glbimg.com/7PZo00-Z3lUkIEIHSktxtN0BK8A=/i.s3.glbimg.com/v1/AUTH_c3c606ff68e7478091d1ca496f9c5625/internal_photos/bs/2021/r/D/qKr2Y2SAmar9Ejln3MnQ/6813738-poster.jpg
